District,Region,Date,Temperature
Nakasongola,Central,2013-11-30,295.92883
Nakasongola,Central,2013-12-31,296.66614
Nakasongola,Central,2014-01-31,298.18048
Nakasongola,Central,2014-02-28,299.16782
Nakasongola,Central,2014-03-31,298.57492
Nakasongola,Central,2014-04-30,296.61215
Nakasongola,Central,2014-05-31,296.3082
Nakasongola,Central,2014-06-30,296.3948
Nakasongola,Central,2014-07-31,296.4249
Nakasongola,Central,2014-08-31,295.31693
Nakasongola,Central,2014-09-30,295.875
Nakasongola,Central,2014-10-31,296.10352
Nakasongola,Central,2014-11-30,296.5447
Nakasongola,Central,2014-12-31,297.39148
Nakasongola,Central,2015-01-31,298.44968
Nakasongola,Central,2015-02-28,299.6133
Nakasongola,Central,2015-03-31,299.77774
Nakasongola,Central,2015-04-30,296.3292
Nakasongola,Central,2015-05-31,296.06406
Nakasongola,Central,2015-06-30,295.87946
Nakasongola,Central,2015-07-31,296.25577
Nakasongola,Central,2015-08-31,296.9357
Nakasongola,Central,2015-09-30,297.02158
Nakasongola,Central,2015-10-31,296.64633
Nakasongola,Central,2015-11-30,295.93826
Nakasongola,Central,2015-12-31,296.64407
Nakasongola,Central,2016-01-31,297.74072
Nakasongola,Central,2016-02-29,299.55707
Nakasongola,Central,2016-03-31,300.0979
Nakasongola,Central,2016-04-30,296.94308
Nakasongola,Central,2016-05-31,296.82016
Nakasongola,Central,2016-06-30,296.7184
Nakasongola,Central,2016-07-31,296.60498
Nakasongola,Central,2016-08-31,296.38522
Nakasongola,Central,2016-09-30,296.93185
Nakasongola,Central,2016-10-31,297.65887
Nakasongola,Central,2016-11-30,297.52966
Nakasongola,Central,2016-12-31,298.81775
Nakasongola,Central,2017-01-31,299.84476
Nakasongola,Central,2017-02-28,298.98596
Nakasongola,Central,2017-03-31,298.48038
Nakasongola,Central,2017-04-30,297.79446
Nakasongola,Central,2017-05-31,296.4559
Nakasongola,Central,2017-06-30,297.20618
Nakasongola,Central,2017-07-31,296.0631
Nakasongola,Central,2017-08-31,296.02414
Nakasongola,Central,2017-09-30,296.12308
Nakasongola,Central,2017-10-31,296.93118
Nakasongola,Central,2017-11-30,296.4985
Nakasongola,Central,2017-12-31,298.15808
Nakasongola,Central,2018-01-31,298.38058
Nakasongola,Central,2018-02-28,299.71597
Nakasongola,Central,2018-03-31,296.84555
Nakasongola,Central,2018-04-30,295.63623
Nakasongola,Central,2018-05-31,295.9045
Nakasongola,Central,2018-06-30,295.47574
Nakasongola,Central,2018-07-31,295.62292
Nakasongola,Central,2018-08-31,295.67752
Nakasongola,Central,2018-09-30,296.50717
Nakasongola,Central,2018-10-31,296.56775
Nakasongola,Central,2018-11-30,297.03165
Nakasongola,Central,2018-12-31,297.35562
Nakasongola,Central,2019-01-31,298.42377
Nakasongola,Central,2019-02-28,299.49216
Nakasongola,Central,2019-03-31,299.47543
Nakasongola,Central,2019-04-30,298.27008
Nakasongola,Central,2019-05-31,296.44553
Nakasongola,Central,2019-06-30,295.8305
Nakasongola,Central,2019-07-31,295.50067
Nakasongola,Central,2019-08-31,295.6482
Nakasongola,Central,2019-09-30,295.99405
Nakasongola,Central,2019-10-31,295.49112
Nakasongola,Central,2019-11-30,296.0885
Nakasongola,Central,2019-12-31,295.96588
Nakasongola,Central,2020-01-31,297.62576
Nakasongola,Central,2020-02-29,298.2435
Nakasongola,Central,2020-03-31,297.37985
Nakasongola,Central,2020-04-30,296.79868
Nakasongola,Central,2020-05-31,296.25162
Nakasongola,Central,2020-06-30,296.073
Nakasongola,Central,2020-07-31,295.6821
Nakasongola,Central,2020-08-31,296.03967
Nakasongola,Central,2020-09-30,295.902
Nakasongola,Central,2020-10-31,295.87674
Nakasongola,Central,2020-11-30,296.07376
Nakasongola,Central,2020-12-31,296.57718
Nakasongola,Central,2021-01-31,297.19836
Nakasongola,Central,2021-02-28,298.44632
Nakasongola,Central,2021-03-31,298.43124
Nakasongola,Central,2021-04-30,296.6887
Nakasongola,Central,2021-05-31,296.298
Nakasongola,Central,2021-06-30,296.4403
Nakasongola,Central,2021-07-31,296.0529
Nakasongola,Central,2021-08-31,296.34366
Nakasongola,Central,2021-09-30,295.95538
Nakasongola,Central,2021-10-31,296.79733
Nakasongola,Central,2021-11-30,297.88382
Nakasongola,Central,2021-12-31,298.37057
Nakasongola,Central,2022-01-31,298.4813
Nakasongola,Central,2022-02-28,298.64462
Nakasongola,Central,2022-03-31,299.0944
Nakasongola,Central,2022-04-30,297.59073
Nakasongola,Central,2022-05-31,296.9791
Nakasongola,Central,2022-06-30,296.62354
Nakasongola,Central,2022-07-31,297.33035
Nakasongola,Central,2022-08-31,296.22635
Nakasongola,Central,2022-09-30,296.31177
Nakasongola,Central,2022-10-31,297.43832
Nakasongola,Central,2022-11-30,296.452
Nakasongola,Central,2022-12-31,296.9741
Nakasongola,Central,2023-01-31,298.79343
Nakasongola,Central,2023-02-28,299.82083
Nakasongola,Central,2023-03-31,297.30112
Nakasongola,Central,2023-04-30,297.1212
Nakasongola,Central,2023-05-31,297.47592
Nakasongola,Central,2023-06-30,297.28207
Nakasongola,Central,2023-07-31,297.66895
Nakasongola,Central,2023-08-31,297.86902
Nakasongola,Central,2023-09-30,297.44772
Nakasongola,Central,2023-10-31,297.37527
Nakasongola,Central,2023-11-30,296.58954
Nakasongola,Central,2023-12-31,297.4004
Nakasongola,Central,2024-01-31,298.34348
Nakasongola,Central,2024-02-29,299.30078
Nakasongola,Central,2024-03-31,299.75848
Nakasongola,Central,2024-04-30,297.57736
Nakasongola,Central,2024-05-31,298.00778
Nakasongola,Central,2024-06-30,298.26804
Nakasongola,Central,2024-07-31,297.4487
Nakasongola,Central,2024-08-31,297.11536
Nakasongola,Central,2024-09-30,297.428
Nakasongola,Central,2024-10-31,297.11917
Nakasongola,Central,2024-11-30,296.8474
Nakasongola,Central,2024-12-31,297.43094
Nakasongola,Central,2025-01-31,298.98752
Nakasongola,Central,2025-02-28,300.544
Nakasongola,Central,2025-03-31,299.1747
Nakasongola,Central,2025-04-30,297.19858
Nakasongola,Central,2025-05-31,296.858
Nakasongola,Central,2025-06-30,296.84064
Nakasongola,Central,2025-07-31,296.81174
Nakasongola,Central,2025-08-31,296.3314
Nakasongola,Central,2025-09-30,297.2699
Nakasongola,Central,2025-10-31,296.71616
Namayingo,Eastern,1981-01-31,296.7743
Namayingo,Eastern,1981-02-28,297.3461
Namayingo,Eastern,1981-03-31,296.25238
Namayingo,Eastern,1981-04-30,296.18463
Namayingo,Eastern,1981-05-31,295.9679
Namayingo,Eastern,1981-06-30,296.41122
Namayingo,Eastern,1981-07-31,295.4241
Namayingo,Eastern,1981-08-31,295.66766
Namayingo,Eastern,1981-09-30,295.83124
Namayingo,Eastern,1981-10-31,296.2051
Namayingo,Eastern,1981-11-30,296.04535
Namayingo,Eastern,1981-12-31,296.2413
Namayingo,Eastern,1982-01-31,296.30353
Namayingo,Eastern,1982-02-28,296.97003
Namayingo,Eastern,1982-03-31,297.18793
Namayingo,Eastern,1982-04-30,296.11176
Namayingo,Eastern,1982-05-31,295.7243
Namayingo,Eastern,1982-06-30,296.23352
Namayingo,Eastern,1982-07-31,295.93686
Namayingo,Eastern,1982-08-31,296.00903
Namayingo,Eastern,1982-09-30,296.43173
Namayingo,Eastern,1982-10-31,295.4448
Namayingo,Eastern,1982-11-30,295.0668
Namayingo,Eastern,1982-12-31,295.99115
Namayingo,Eastern,1983-01-31,296.73282
Namayingo,Eastern,1983-02-28,297.8019
Namayingo,Eastern,1983-03-31,297.56476
Namayingo,Eastern,1983-04-30,296.75885
Namayingo,Eastern,1983-05-31,296.84824
Namayingo,Eastern,1983-06-30,296.31342
Namayingo,Eastern,1983-07-31,296.10248
Namayingo,Eastern,1983-08-31,295.68277
Namayingo,Eastern,1983-09-30,296.08746
Namayingo,Eastern,1983-10-31,295.51843
Namayingo,Eastern,1983-11-30,295.7138
Namayingo,Eastern,1983-12-31,295.69647
Namayingo,Eastern,1984-01-31,296.18597
Namayingo,Eastern,1984-02-29,297.0297
Namayingo,Eastern,1984-03-31,296.89502
Namayingo,Eastern,1984-04-30,296.1307
Namayingo,Eastern,1984-05-31,296.50113
Namayingo,Eastern,1984-06-30,296.05484
Namayingo,Eastern,1984-07-31,295.30023
Namayingo,Eastern,1984-08-31,295.66434
Namayingo,Eastern,1984-09-30,295.96967
Namayingo,Eastern,1984-10-31,295.9367
Namayingo,Eastern,1984-11-30,295.06006
Namayingo,Eastern,1984-12-31,295.59467
Namayingo,Eastern,1985-01-31,296.63467
Namayingo,Eastern,1985-02-28,295.9123
Namayingo,Eastern,1985-03-31,296.50906
Namayingo,Eastern,1985-04-30,295.1406
Namayingo,Eastern,1985-05-31,295.33917
Namayingo,Eastern,1985-06-30,295.43158
Namayingo,Eastern,1985-07-31,295.0749
Namayingo,Eastern,1985-08-31,295.52707
Namayingo,Eastern,1985-09-30,295.65582
Namayingo,Eastern,1985-10-31,296.01587
Namayingo,Eastern,1985-11-30,295.37466
Namayingo,Eastern,1985-12-31,295.71692
Namayingo,Eastern,1986-01-31,296.23904
Namayingo,Eastern,1986-02-28,296.30386
Namayingo,Eastern,1986-03-31,295.81583
Namayingo,Eastern,1986-04-30,295.68253
Namayingo,Eastern,1986-05-31,295.8488
Namayingo,Eastern,1986-06-30,295.6175
Namayingo,Eastern,1986-07-31,295.18866
Namayingo,Eastern,1986-08-31,296.11008
Namayingo,Eastern,1986-09-30,295.89874
Namayingo,Eastern,1986-10-31,295.8502
Namayingo,Eastern,1986-11-30,295.44525
Namayingo,Eastern,1986-12-31,295.48074
Namayingo,Eastern,1987-01-31,296.20758
Namayingo,Eastern,1987-02-28,296.7517
Namayingo,Eastern,1987-03-31,296.6306
Namayingo,Eastern,1987-04-30,296.4563
Namayingo,Eastern,1987-05-31,295.8334
Namayingo,Eastern,1987-06-30,295.77847
Namayingo,Eastern,1987-07-31,296.63382
Namayingo,Eastern,1987-08-31,296.53357
Namayingo,Eastern,1987-09-30,296.69632
Namayingo,Eastern,1987-10-31,296.8515
Namayingo,Eastern,1987-11-30,296.18634
Namayingo,Eastern,1987-12-31,297.1634
Namayingo,Eastern,2000-01-31,297.2083
Namayingo,Eastern,2000-02-29,297.3314
Namayingo,Eastern,2000-03-31,296.98422
Namayingo,Eastern,2000-04-30,296.43127
Namayingo,Eastern,2000-05-31,296.9857
Namayingo,Eastern,2000-06-30,296.50977
Namayingo,Eastern,2000-07-31,296.0456
Namayingo,Eastern,2000-08-31,296.0036
Namayingo,Eastern,2000-09-30,297.01553
Namayingo,Eastern,2000-10-31,296.34564
Namayingo,Eastern,2000-11-30,295.91364
Namayingo,Eastern,2000-12-31,295.77426
Namayingo,Eastern,2001-01-31,295.85272
Namayingo,Eastern,2001-02-28,296.938
Namayingo,Eastern,2001-03-31,296.7068
Namayingo,Eastern,2001-04-30,296.45242
Namayingo,Eastern,2001-05-31,296.72888
Namayingo,Eastern,2001-06-30,295.92783
Namayingo,Eastern,2001-07-31,295.813
Namayingo,Eastern,2001-08-31,296.09805
Namayingo,Eastern,2001-09-30,296.29703
Namayingo,Eastern,2001-10-31,296.46692
Namayingo,Eastern,2001-11-30,295.90268
Namayingo,Eastern,2001-12-31,296.7629
Namayingo,Eastern,2002-01-31,296.29633
Namayingo,Eastern,2002-02-28,297.90686
Namayingo,Eastern,2002-03-31,296.47803
Namayingo,Eastern,2002-04-30,296.51627
Namayingo,Eastern,2002-05-31,296.70935
Namayingo,Eastern,2002-06-30,296.91937
Namayingo,Eastern,2002-07-31,296.97534
Namayingo,Eastern,2002-08-31,296.4933
Namayingo,Eastern,2002-09-30,297.33612
Namayingo,Eastern,2002-10-31,296.57794
Namayingo,Eastern,2002-11-30,295.98077
Namayingo,Eastern,2002-12-31,296.24725
Namayingo,Eastern,2003-01-31,297.07452
Namayingo,Eastern,2003-02-28,298.28717
Namayingo,Eastern,2003-03-31,297.71094
Namayingo,Eastern,2003-04-30,296.96857
Namayingo,Eastern,2003-05-31,296.56277
Namayingo,Eastern,2003-06-30,296.1113
Namayingo,Eastern,2003-07-31,295.8546
Namayingo,Eastern,2003-08-31,296.27762
Namayingo,Eastern,2003-09-30,296.79468
Namayingo,Eastern,2003-10-31,297.22552
Namayingo,Eastern,2003-11-30,296.5517
Namayingo,Eastern,2003-12-31,296.74347
Namayingo,Eastern,2004-01-31,297.34552
Namayingo,Eastern,2004-02-29,297.39935
Namayingo,Eastern,2004-03-31,297.907
Namayingo,Eastern,2004-04-30,296.04785
Namayingo,Eastern,2004-05-31,296.89545
Namayingo,Eastern,2004-06-30,296.39905
Namayingo,Eastern,2004-07-31,296.1595
Namayingo,Eastern,2004-08-31,296.28778
Namayingo,Eastern,2004-09-30,296.40826
Namayingo,Eastern,2004-10-31,296.82162
Namayingo,Eastern,2004-11-30,296.11163
Namayingo,Eastern,2004-12-31,296.3529
Namayingo,Eastern,2005-01-31,297.45276
Namayingo,Eastern,2005-02-28,299.0246
Namayingo,Eastern,2005-03-31,297.41708
Namayingo,Eastern,2005-04-30,297.66586
Namayingo,Eastern,2005-05-31,296.23944
Namayingo,Eastern,2005-06-30,296.50238
Namayingo,Eastern,2005-07-31,296.05786
Namayingo,Eastern,2005-08-31,296.11572
Namayingo,Eastern,2005-09-30,296.76736
Namayingo,Eastern,2005-10-31,296.60275
Namayingo,Eastern,2005-11-30,296.8397
Namayingo,Eastern,2005-12-31,297.72696
Namayingo,Eastern,2006-01-31,297.88162
Namayingo,Eastern,2006-02-28,297.86612
Namayingo,Eastern,2006-03-31,296.59662
Namayingo,Eastern,2006-04-30,296.16687
Namayingo,Eastern,2006-05-31,295.95084
Namayingo,Eastern,2006-06-30,296.39444
Namayingo,Eastern,2006-07-31,296.23145
Namayingo,Eastern,2006-08-31,296.3255
Namayingo,Eastern,2006-09-30,296.75677
Namayingo,Eastern,2006-10-31,297.10056
Namayingo,Eastern,2006-11-30,295.40253
Namayingo,Eastern,2006-12-31,295.56894
Namayingo,Eastern,2007-01-31,296.65363
Namayingo,Eastern,2007-02-28,297.02133
Namayingo,Eastern,2007-03-31,297.68658
Namayingo,Eastern,2007-04-30,297.25592
Namayingo,Eastern,2007-05-31,297.01703
Namayingo,Eastern,2007-06-30,296.1042
Namayingo,Eastern,2007-07-31,295.81326
Namayingo,Eastern,2007-08-31,295.8808
Namayingo,Eastern,2007-09-30,296.33154
Namayingo,Eastern,2007-10-31,296.82065
Namayingo,Eastern,2007-11-30,296.3947
Namayingo,Eastern,2007-12-31,296.8322
Namayingo,Eastern,2008-01-31,296.86896
Namayingo,Eastern,2008-02-29,296.96558
Namayingo,Eastern,2008-03-31,296.68866
Namayingo,Eastern,2008-04-30,296.39862
Namayingo,Eastern,2008-05-31,296.77023
Namayingo,Eastern,2008-06-30,296.06955
Namayingo,Eastern,2008-07-31,295.70746
Namayingo,Eastern,2008-08-31,296.08588
Namayingo,Eastern,2008-09-30,296.8553
Namayingo,Eastern,2008-10-31,296.30438
Namayingo,Eastern,2008-11-30,296.3731
Namayingo,Eastern,2008-12-31,297.1558
Namayingo,Eastern,2009-01-31,297.08917
Namayingo,Eastern,2009-02-28,297.36957
Namayingo,Eastern,2009-03-31,297.85367
Namayingo,Eastern,2009-04-30,296.40756
Namayingo,Eastern,2009-05-31,296.71582
Namayingo,Eastern,2009-06-30,297.09262
Namayingo,Eastern,2009-07-31,296.53522
Namayingo,Eastern,2009-08-31,296.93695
Namayingo,Eastern,2009-09-30,296.96088
Namayingo,Eastern,2009-10-31,296.83295
Namayingo,Eastern,2009-11-30,296.32376
Namayingo,Eastern,2009-12-31,296.0544
Namayingo,Eastern,2010-01-31,297.27203
Namayingo,Eastern,2010-02-28,297.5149
Namayingo,Eastern,2010-03-31,297.0354
Namayingo,Eastern,2010-04-30,297.216
Namayingo,Eastern,2010-05-31,296.9225
Namayingo,Eastern,2010-06-30,296.6669
Namayingo,Eastern,2010-07-31,296.36432
Namayingo,Eastern,2010-08-31,296.48962
Namayingo,Eastern,2010-09-30,296.58667
Namayingo,Eastern,2010-10-31,296.76923
Namayingo,Eastern,2010-11-30,296.8495
Namayingo,Eastern,2010-12-31,296.37817
Namayingo,Eastern,2011-01-31,297.01047
Namayingo,Eastern,2011-02-28,297.71777
Namayingo,Eastern,2011-03-31,297.08838
Namayingo,Eastern,2011-04-30,296.82263
Namayingo,Eastern,2011-05-31,296.60248
Namayingo,Eastern,2011-06-30,296.38153
Namayingo,Eastern,2011-07-31,296.3638
Namayingo,Eastern,2011-08-31,295.84247
Namayingo,Eastern,2011-09-30,295.9967
Namayingo,Eastern,2011-10-31,296.17215
Namayingo,Eastern,2011-11-30,295.51688
Namayingo,Eastern,2011-12-31,296.11636
Namayingo,Eastern,2012-01-31,298.10602
Namayingo,Eastern,2012-02-29,297.78815
Namayingo,Eastern,2012-03-31,297.82275
Namayingo,Eastern,2012-04-30,296.14624
Namayingo,Eastern,2012-05-31,295.99106
Namayingo,Eastern,2012-06-30,296.1287
Namayingo,Eastern,2012-07-31,295.85492
Namayingo,Eastern,2012-08-31,295.99652
Namayingo,Eastern,2012-09-30,296.33417
Namayingo,Eastern,2012-10-31,296.69653
Namayingo,Eastern,2012-11-30,296.14996
Namayingo,Eastern,2012-12-31,296.09503
Namayingo,Eastern,2013-01-31,297.52783
Namayingo,Eastern,2013-02-28,297.99832
Namayingo,Eastern,2013-03-31,297.0129
Namayingo,Eastern,2013-04-30,296.30963
Namayingo,Eastern,2013-05-31,296.81827
Namayingo,Eastern,2013-06-30,296.76007
Namayingo,Eastern,2013-07-31,296.40558
Namayingo,Eastern,2013-08-31,296.0396
Namayingo,Eastern,2013-09-30,296.60297
Namayingo,Eastern,2013-10-31,296.71283
Namayingo,Eastern,2013-11-30,296.2111
Namayingo,Eastern,2013-12-31,296.58798
Namayingo,Eastern,2014-01-31,297.47668
Namayingo,Eastern,2014-02-28,297.85516
Namayingo,Eastern,2014-03-31,297.4879
Namayingo,Eastern,2014-04-30,296.68976
Namayingo,Eastern,2014-05-31,296.87424
Namayingo,Eastern,2014-06-30,296.78583
Namayingo,Eastern,2014-07-31,296.48163
Namayingo,Eastern,2014-08-31,295.9354
Namayingo,Eastern,2014-09-30,296.4926
Namayingo,Eastern,2014-10-31,296.45233
Namayingo,Eastern,2014-11-30,296.6809
Namayingo,Eastern,2014-12-31,297.12756
Namayingo,Eastern,2015-01-31,298.3316
Namayingo,Eastern,2015-02-28,298.38513
Namayingo,Eastern,2015-03-31,298.23022
Namayingo,Eastern,2015-04-30,296.09897
Namayingo,Eastern,2015-05-31,296.5544
Namayingo,Eastern,2015-06-30,296.482
Namayingo,Eastern,2015-07-31,296.90158
Namayingo,Eastern,2015-08-31,297.40656
Namayingo,Eastern,2015-09-30,297.6397
Namayingo,Eastern,2015-10-31,296.80426
Namayingo,Eastern,2015-11-30,295.81485
Namayingo,Eastern,2015-12-31,296.32745
Namayingo,Eastern,2016-01-31,297.5956
Namayingo,Eastern,2016-02-29,298.9337
Namayingo,Eastern,2016-03-31,299.08643
Namayingo,Eastern,2016-04-30,296.77753
Namayingo,Eastern,2016-05-31,296.8608
Namayingo,Eastern,2016-06-30,296.823
Namayingo,Eastern,2016-07-31,296.5643
Namayingo,Eastern,2016-08-31,296.96796
Namayingo,Eastern,2016-09-30,297.18988
Namayingo,Eastern,2016-10-31,297.61517
Namayingo,Eastern,2016-11-30,296.96002
Namayingo,Eastern,2016-12-31,297.92093
Namayingo,Eastern,2017-01-31,298.40103
Namayingo,Eastern,2017-02-28,297.83633
Namayingo,Eastern,2017-03-31,297.62982
Namayingo,Eastern,2017-04-30,297.45227
Namayingo,Eastern,2017-05-31,296.9911
Namayingo,Eastern,2017-06-30,297.38632
Namayingo,Eastern,2017-07-31,296.45935
Namayingo,Eastern,2017-08-31,296.4315
Namayingo,Eastern,2017-09-30,296.6084
Namayingo,Eastern,2017-10-31,297.12186
Namayingo,Eastern,2017-11-30,296.36905
Namayingo,Eastern,2017-12-31,297.72485
Namayingo,Eastern,2018-01-31,297.20297
Namayingo,Eastern,2018-02-28,298.42496
Namayingo,Eastern,2018-03-31,296.43317
Namayingo,Eastern,2018-04-30,295.64594
Namayingo,Eastern,2018-05-31,296.2708
Namayingo,Eastern,2018-06-30,296.38544
Namayingo,Eastern,2018-07-31,296.21014
Namayingo,Eastern,2018-08-31,296.2355
Namayingo,Eastern,2018-09-30,297.25604
Namayingo,Eastern,2018-10-31,296.862
Namayingo,Eastern,2018-11-30,297.0581
Namayingo,Eastern,2018-12-31,296.58154
Namayingo,Eastern,2019-01-31,297.84726
Namayingo,Eastern,2019-02-28,298.63498
Namayingo,Eastern,2019-03-31,298.46954
Namayingo,Eastern,2019-04-30,297.64395
Namayingo,Eastern,2019-05-31,296.648
Namayingo,Eastern,2019-06-30,296.1224
Namayingo,Eastern,2019-07-31,296.2796
Namayingo,Eastern,2019-08-31,296.37457
Namayingo,Eastern,2019-09-30,296.94598
Namayingo,Eastern,2019-10-31,295.76697
Namayingo,Eastern,2019-11-30,296.5194
Namayingo,Eastern,2019-12-31,296.12378
Namayingo,Eastern,2020-01-31,297.3679
Namayingo,Eastern,2020-02-29,297.64883
Namayingo,Eastern,2020-03-31,296.9483
Namayingo,Eastern,2020-04-30,296.9225
Namayingo,Eastern,2020-05-31,296.60025
Namayingo,Eastern,2020-06-30,296.5244
Namayingo,Eastern,2020-07-31,296.14923
Namayingo,Eastern,2020-08-31,296.51913
Namayingo,Eastern,2020-09-30,296.57297
Namayingo,Eastern,2020-10-31,296.4356
Namayingo,Eastern,2020-11-30,296.0344
Namayingo,Eastern,2020-12-31,296.6396
Namayingo,Eastern,2021-01-31,296.87646
Namayingo,Eastern,2021-02-28,297.68
Namayingo,Eastern,2021-03-31,297.669
Namayingo,Eastern,2021-04-30,296.39468
Namayingo,Eastern,2021-05-31,296.33615
Namayingo,Eastern,2021-06-30,296.7735
Namayingo,Eastern,2021-07-31,296.26498
Namayingo,Eastern,2021-08-31,296.46295
Namayingo,Eastern,2021-09-30,296.40643
Namayingo,Eastern,2021-10-31,297.1966
Namayingo,Eastern,2021-11-30,297.34976
Namayingo,Eastern,2021-12-31,297.36423
Namayingo,Eastern,2022-01-31,297.30872
Namayingo,Eastern,2022-02-28,296.9975
Namayingo,Eastern,2022-03-31,297.85092
Namayingo,Eastern,2022-04-30,297.08688
Namayingo,Eastern,2022-05-31,296.63092
Namayingo,Eastern,2022-06-30,296.43817
Namayingo,Eastern,2022-07-31,296.36176
Namayingo,Eastern,2022-08-31,295.8406
Namayingo,Eastern,2022-09-30,296.38742
Namayingo,Eastern,2022-10-31,297.32364
Namayingo,Eastern,2022-11-30,295.9826
Namayingo,Eastern,2022-12-31,295.96567
Namayingo,Eastern,2023-01-31,297.4107
Namayingo,Eastern,2023-02-28,298.222
Namayingo,Eastern,2023-03-31,296.35376
Namayingo,Eastern,2023-04-30,296.32367
Namayingo,Eastern,2023-05-31,297.51727
Namayingo,Eastern,2023-06-30,297.02148
Namayingo,Eastern,2023-07-31,297.18292
Namayingo,Eastern,2023-08-31,297.707
Namayingo,Eastern,2023-09-30,297.07022
Namayingo,Eastern,2023-10-31,297.49933
Namayingo,Eastern,2023-11-30,296.08392
Namayingo,Eastern,2023-12-31,296.91864
Namayingo,Eastern,2024-01-31,296.98654
Namayingo,Eastern,2024-02-29,297.94897
Namayingo,Eastern,2024-03-31,298.7177
Namayingo,Eastern,2024-04-30,296.84528
Namayingo,Eastern,2024-05-31,297.64386
Namayingo,Eastern,2024-06-30,297.5472
Namayingo,Eastern,2024-07-31,296.86035
Namayingo,Eastern,2024-08-31,296.80435
Namayingo,Eastern,2024-09-30,297.61713
Namayingo,Eastern,2024-10-31,297.1328
Namayingo,Eastern,2024-11-30,296.47333
Namayingo,Eastern,2024-12-31,296.84286
Namayingo,Eastern,2025-01-31,297.57935
Namayingo,Eastern,2025-02-28,299.10654
Namayingo,Eastern,2025-03-31,297.8292
Namayingo,Eastern,2025-04-30,296.8688
Namayingo,Eastern,2025-05-31,296.7335
Namayingo,Eastern,2025-06-30,296.96494
Namayingo,Eastern,2025-07-31,296.5022
Namayingo,Eastern,2025-08-31,296.2304
Namayingo,Eastern,2025-09-30,297.2357
Namayingo,Eastern,2025-10-31,296.88443
Namutumba,Eastern,1981-01-31,295.17722
Namutumba,Eastern,1981-02-28,296.2466
Namutumba,Eastern,1981-03-31,295.37137
Namutumba,Eastern,1981-04-30,295.11255
Namutumba,Eastern,1981-05-31,294.91693
Namutumba,Eastern,1981-06-30,294.54022
Namutumba,Eastern,1981-07-31,293.82715
Namutumba,Eastern,1981-08-31,294.1369
Namutumba,Eastern,1981-09-30,294.2018
Namutumba,Eastern,1981-10-31,294.7342
Namutumba,Eastern,1981-11-30,294.72354
Namutumba,Eastern,1981-12-31,294.86447
Namutumba,Eastern,1982-01-31,295.12842
Namutumba,Eastern,1982-02-28,295.89252
Namutumba,Eastern,1982-03-31,295.97446
Namutumba,Eastern,1982-04-30,295.11044
Namutumba,Eastern,1982-05-31,294.72327
Namutumba,Eastern,1982-06-30,294.47958
Namutumba,Eastern,1982-07-31,293.97888
Namutumba,Eastern,1982-08-31,294.0056
Namutumba,Eastern,1982-09-30,294.40103
Namutumba,Eastern,1982-10-31,294.2093
Namutumba,Eastern,1982-11-30,294.12296
Namutumba,Eastern,1982-12-31,294.71216
Namutumba,Eastern,1983-01-31,295.45886
Namutumba,Eastern,1983-02-28,296.65884
Namutumba,Eastern,1983-03-31,296.66354
Namutumba,Eastern,1983-04-30,295.48557
Namutumba,Eastern,1983-05-31,295.19498
Namutumba,Eastern,1983-06-30,294.85715
Namutumba,Eastern,1983-07-31,294.50787
Namutumba,Eastern,1983-08-31,294.39667
Namutumba,Eastern,1983-09-30,294.5224
Namutumba,Eastern,1983-10-31,294.56265
Namutumba,Eastern,1983-11-30,294.5612
Namutumba,Eastern,1983-12-31,294.39713
Namutumba,Eastern,1984-01-31,294.79724
Namutumba,Eastern,1984-02-29,295.51398
Namutumba,Eastern,1984-03-31,295.73798
Namutumba,Eastern,1984-04-30,295.04544
Namutumba,Eastern,1984-05-31,294.7407
Namutumba,Eastern,1984-06-30,294.1927
Namutumba,Eastern,1984-07-31,293.56912
Namutumba,Eastern,1984-08-31,294.15643
Namutumba,Eastern,1984-09-30,294.56268
Namutumba,Eastern,1984-10-31,294.67178
Namutumba,Eastern,1984-11-30,294.13983
Namutumba,Eastern,1984-12-31,294.42285
Namutumba,Eastern,1985-01-31,295.28925
Namutumba,Eastern,1985-02-28,295.28836
Namutumba,Eastern,1985-03-31,295.64215
Namutumba,Eastern,1985-04-30,294.57748
Namutumba,Eastern,1985-05-31,294.52017
Namutumba,Eastern,1985-06-30,294.31772
Namutumba,Eastern,1985-07-31,293.3215
Namutumba,Eastern,1985-08-31,293.8653
Namutumba,Eastern,1985-09-30,294.26678
Namutumba,Eastern,1985-10-31,294.96722
Namutumba,Eastern,1985-11-30,294.67
Namutumba,Eastern,1985-12-31,294.8583
Namutumba,Eastern,1986-01-31,295.31912
Namutumba,Eastern,1986-02-28,295.01562
Namutumba,Eastern,1986-03-31,294.89694
Namutumba,Eastern,1986-04-30,294.78558
Namutumba,Eastern,1986-05-31,294.86795
Namutumba,Eastern,1986-06-30,294.30756
Namutumba,Eastern,1986-07-31,294.05356
Namutumba,Eastern,1986-08-31,294.4917
Namutumba,Eastern,1986-09-30,294.4831
Namutumba,Eastern,1986-10-31,294.74768
Namutumba,Eastern,1986-11-30,294.52747
Namutumba,Eastern,1986-12-31,295.17795
Namutumba,Eastern,1987-01-31,295.66925
Namutumba,Eastern,1987-02-28,295.72406
Namutumba,Eastern,1987-03-31,295.97537
Namutumba,Eastern,1987-04-30,295.4367
Namutumba,Eastern,1987-05-31,295.22092
