District,Region,Date,Surface_Pressure_Pa
Butambala,Central,2016-09-30,88295.484
Butambala,Central,2016-10-31,88156.43
Butambala,Central,2016-11-30,88179.55
Butambala,Central,2016-12-31,88144.59
Butambala,Central,2017-01-31,88103.82
Butambala,Central,2017-02-28,88115.68
Butambala,Central,2017-03-31,88118.94
Butambala,Central,2017-04-30,88175.01
Butambala,Central,2017-05-31,88310.18
Butambala,Central,2017-06-30,88296.45
Butambala,Central,2017-07-31,88389.72
Butambala,Central,2017-08-31,88288.625
Butambala,Central,2017-09-30,88287.82
Butambala,Central,2017-10-31,88178.78
Butambala,Central,2017-11-30,88158.53
Butambala,Central,2017-12-31,88124.766
Butambala,Central,2018-01-31,88112.29
Butambala,Central,2018-02-28,88013.36
Butambala,Central,2018-03-31,88169.734
Butambala,Central,2018-04-30,88224.68
Butambala,Central,2018-05-31,88271.52
Butambala,Central,2018-06-30,88393.74
Butambala,Central,2018-07-31,88429.41
Butambala,Central,2018-08-31,88383.64
Butambala,Central,2018-09-30,88201.84
Butambala,Central,2018-10-31,88214.85
Butambala,Central,2018-11-30,88163.01
Butambala,Central,2018-12-31,88239.78
Butambala,Central,2019-01-31,88202.79
Butambala,Central,2019-02-28,88133.97
Butambala,Central,2019-03-31,88157.01
Butambala,Central,2019-04-30,88170.58
Butambala,Central,2019-05-31,88249.3
Butambala,Central,2019-06-30,88399.41
Butambala,Central,2019-07-31,88345.95
Butambala,Central,2019-08-31,88401.7
Butambala,Central,2019-09-30,88288.1
Butambala,Central,2019-10-31,88178.766
Butambala,Central,2019-11-30,88157.25
Butambala,Central,2019-12-31,88200.266
Butambala,Central,2020-01-31,88238.37
Butambala,Central,2020-02-29,88236.52
Butambala,Central,2020-03-31,88206.98
Butambala,Central,2020-04-30,88271.87
Butambala,Central,2020-05-31,88401.734
Butambala,Central,2020-06-30,88375.69
Butambala,Central,2020-07-31,88294.16
Butambala,Central,2020-08-31,88282.555
Butambala,Central,2020-09-30,88245.22
Butambala,Central,2020-10-31,88226.875
Butambala,Central,2020-11-30,88227.46
Butambala,Central,2020-12-31,88186.445
Butambala,Central,2021-01-31,88144.45
Butambala,Central,2021-02-28,88150.56
Butambala,Central,2021-03-31,88074.45
Butambala,Central,2021-04-30,88214.49
Butambala,Central,2021-05-31,88308.73
Butambala,Central,2021-06-30,88347.72
Butambala,Central,2021-07-31,88423.7
Butambala,Central,2021-08-31,88333.37
Butambala,Central,2021-09-30,88279.14
Butambala,Central,2021-10-31,88199.09
Butambala,Central,2021-11-30,88153.54
Butambala,Central,2021-12-31,88158.375
Butambala,Central,2022-01-31,88170.12
Butambala,Central,2022-02-28,88144.79
Butambala,Central,2022-03-31,88055.54
Butambala,Central,2022-04-30,88099.28
Butambala,Central,2022-05-31,88316.75
Butambala,Central,2022-06-30,88294.195
Butambala,Central,2022-07-31,88341.51
Butambala,Central,2022-08-31,88271.16
Butambala,Central,2022-09-30,88259.3
Butambala,Central,2022-10-31,88198.414
Butambala,Central,2022-11-30,88189.234
Butambala,Central,2022-12-31,88186.36
Butambala,Central,2023-01-31,88162.87
Butambala,Central,2023-02-28,88123.164
Butambala,Central,2023-03-31,88171.375
Butambala,Central,2023-04-30,88142.625
Butambala,Central,2023-05-31,88331.87
Butambala,Central,2023-06-30,88357.06
Butambala,Central,2023-07-31,88445.96
Butambala,Central,2023-08-31,88340.65
Butambala,Central,2023-09-30,88276.664
Butambala,Central,2023-10-31,88205.04
Butambala,Central,2023-11-30,88219.84
Butambala,Central,2023-12-31,88238.23
Butambala,Central,2025-01-31,88166.125
Butambala,Central,2025-02-28,88071.5
Butambala,Central,2025-03-31,88152.41
Butambala,Central,2025-04-30,88194.82
Butambala,Central,2025-05-31,88354.72
Butambala,Central,2025-06-30,88429.336
Butambala,Central,2025-07-31,88468.086
Butambala,Central,2025-08-31,88381.36
Butambala,Central,2025-09-30,88315.32
Butambala,Central,2025-10-31,88254.33
Butambala,Central,2025-11-30,88352.01
Buvuma,Central,1981-01-31,88595.25
Buvuma,Central,1981-02-28,88527.46
Buvuma,Central,1981-03-31,88557.01
Buvuma,Central,1981-04-30,88606.516
Buvuma,Central,1981-05-31,88677.21
Buvuma,Central,1981-06-30,88777.09
Buvuma,Central,1981-07-31,88752.87
Buvuma,Central,1981-08-31,88701.13
Buvuma,Central,1981-09-30,88678.46
Buvuma,Central,1981-10-31,88600.32
Buvuma,Central,1981-11-30,88583.8
Buvuma,Central,1981-12-31,88610.37
Buvuma,Central,1982-01-31,88546.945
Buvuma,Central,1982-02-28,88504.54
Buvuma,Central,1982-03-31,88500.26
Buvuma,Central,1982-04-30,88597.664
Buvuma,Central,1982-05-31,88671.28
Buvuma,Central,1982-06-30,88813.875
Buvuma,Central,1982-07-31,88763.836
Buvuma,Central,1982-08-31,88762.17
Buvuma,Central,1982-09-30,88694.71
Buvuma,Central,1982-10-31,88608.336
Buvuma,Central,1982-11-30,88628.53
Buvuma,Central,1982-12-31,88641.375
Buvuma,Central,1983-01-31,88683.37
Buvuma,Central,1983-02-28,88609.63
Buvuma,Central,1983-03-31,88593.875
Buvuma,Central,1983-04-30,88619.7
Buvuma,Central,1983-05-31,88633.555
Buvuma,Central,1983-06-30,88732.66
Buvuma,Central,1983-07-31,88740.086
Buvuma,Central,1983-08-31,88797.234
Buvuma,Central,1983-09-30,88701.445
Buvuma,Central,1983-10-31,88656.375
Buvuma,Central,1983-11-30,88725.75
Buvuma,Central,1983-12-31,88653.12
Buvuma,Central,1984-01-31,88534.125
Buvuma,Central,1984-02-29,88418.83
Buvuma,Central,1984-03-31,88455.53
Buvuma,Central,1984-04-30,88536.37
Buvuma,Central,1984-05-31,88574.11
Buvuma,Central,1984-06-30,88736.39
Buvuma,Central,1984-07-31,88691.25
Buvuma,Central,1984-08-31,88712.836
Buvuma,Central,1984-09-30,88601.17
Buvuma,Central,1984-10-31,88601.08
Buvuma,Central,1984-11-30,88610.75
Buvuma,Central,1984-12-31,88506.63
Buvuma,Central,1985-01-31,88479.84
Buvuma,Central,1985-02-28,88509.67
Buvuma,Central,1985-03-31,88472.555
Buvuma,Central,1985-04-30,88575.36
Buvuma,Central,1985-05-31,88642.67
Buvuma,Central,1985-06-30,88807.016
Buvuma,Central,1985-07-31,88770.195
Buvuma,Central,1985-08-31,88746.13
Buvuma,Central,1985-09-30,88621.26
Buvuma,Central,1985-10-31,88574.86
Buvuma,Central,1985-11-30,88607.67
Buvuma,Central,1985-12-31,88551.26
Buvuma,Central,1986-01-31,88581.14
Buvuma,Central,1986-02-28,88504.13
Buvuma,Central,1986-03-31,88516.445
Buvuma,Central,1986-04-30,88557.34
Buvuma,Central,1986-05-31,88676.78
Buvuma,Central,1986-06-30,88726.82
Buvuma,Central,1986-07-31,88854.12
Buvuma,Central,1986-08-31,88703.305
Buvuma,Central,1986-09-30,88714.95
Buvuma,Central,1986-10-31,88630.54
Buvuma,Central,1986-11-30,88582.086
Buvuma,Central,1986-12-31,88650.34
Buvuma,Central,1987-01-31,88670.79
Buvuma,Central,1987-02-28,88624.63
Buvuma,Central,1987-03-31,88509.695
Buvuma,Central,1987-04-30,88646.164
Buvuma,Central,1987-05-31,88664.87
Buvuma,Central,1987-06-30,88835.58
Buvuma,Central,1987-07-31,88718.26
Buvuma,Central,1987-08-31,88708.37
Buvuma,Central,1987-09-30,88671.63
Buvuma,Central,1987-10-31,88605.805
Buvuma,Central,1987-11-30,88651.51
Buvuma,Central,1987-12-31,88654.695
Buvuma,Central,1988-01-31,88592.95
Buvuma,Central,1988-02-29,88492.75
Buvuma,Central,1988-03-31,88602.93
Buvuma,Central,1988-04-30,88568.664
Buvuma,Central,1988-05-31,88718.266
Buvuma,Central,1988-06-30,88741.75
Buvuma,Central,1988-07-31,88753.08
Buvuma,Central,1988-08-31,88703.28
Buvuma,Central,1988-09-30,88625.09
Buvuma,Central,1988-10-31,88562.89
Buvuma,Central,1988-11-30,88645.766
Buvuma,Central,1988-12-31,88536.72
Buvuma,Central,1989-01-31,88553.26
Buvuma,Central,1989-02-28,88610.234
Buvuma,Central,1989-03-31,88482.07
Buvuma,Central,1989-04-30,88563.586
Buvuma,Central,1989-05-31,88732.72
Buvuma,Central,1989-06-30,88786.96
Buvuma,Central,1989-07-31,88802.53
Buvuma,Central,1989-08-31,88732.91
Buvuma,Central,1989-09-30,88595.016
Buvuma,Central,1989-10-31,88633.05
Buvuma,Central,1989-11-30,88596.055
Buvuma,Central,1989-12-31,88634.945
Buvuma,Central,1990-01-31,88585.7
Buvuma,Central,1990-02-28,88621.34
Buvuma,Central,1990-03-31,88693.13
Buvuma,Central,1990-04-30,88592.41
Buvuma,Central,1990-05-31,88680.0
Buvuma,Central,1990-06-30,88805.914
Buvuma,Central,1990-07-31,88776.61
Buvuma,Central,1990-08-31,88804.46
Buvuma,Central,1990-09-30,88691.164
Buvuma,Central,1990-10-31,88627.07
Buvuma,Central,1990-11-30,88594.234
Buvuma,Central,1990-12-31,88586.42
Buvuma,Central,1991-01-31,88626.75
Buvuma,Central,1991-02-28,88613.266
Buvuma,Central,1991-03-31,88520.01
Buvuma,Central,1991-04-30,88600.125
Buvuma,Central,1991-05-31,88658.41
Buvuma,Central,1991-06-30,88744.95
Buvuma,Central,1991-07-31,88832.78
Buvuma,Central,1991-08-31,88820.99
Buvuma,Central,1991-09-30,88708.21
Buvuma,Central,1991-10-31,88621.5
Buvuma,Central,1991-11-30,88636.57
Buvuma,Central,1991-12-31,88621.55
Buvuma,Central,1992-01-31,88610.24
Buvuma,Central,1992-02-29,88650.555
Buvuma,Central,1992-03-31,88519.41
Buvuma,Central,1992-04-30,88579.62
Buvuma,Central,1992-05-31,88659.8
Buvuma,Central,1992-06-30,88746.17
Buvuma,Central,1992-07-31,88835.234
Buvuma,Central,1992-08-31,88818.234
Buvuma,Central,1992-09-30,88637.67
Buvuma,Central,1992-10-31,88642.78
Buvuma,Central,1992-11-30,88591.766
Buvuma,Central,1992-12-31,88638.3
Buvuma,Central,1993-01-31,88651.71
Buvuma,Central,1993-02-28,88597.74
Buvuma,Central,1993-03-31,88614.74
Buvuma,Central,1993-04-30,88568.945
Buvuma,Central,1993-05-31,88662.86
Buvuma,Central,1993-06-30,88808.92
Buvuma,Central,1993-07-31,88798.84
Buvuma,Central,1993-08-31,88800.24
Buvuma,Central,1993-09-30,88679.36
Buvuma,Central,1993-10-31,88625.375
Buvuma,Central,1993-11-30,88538.45
Buvuma,Central,1993-12-31,88572.42
Buvuma,Central,1994-01-31,88512.0
Buvuma,Central,1994-02-28,88558.18
Buvuma,Central,1994-03-31,88604.09
Buvuma,Central,1994-04-30,88571.24
Buvuma,Central,1994-05-31,88720.24
Buvuma,Central,1994-06-30,88751.984
Buvuma,Central,1994-07-31,88799.42
Buvuma,Central,1994-08-31,88741.24
Buvuma,Central,1994-09-30,88688.67
Buvuma,Central,1994-10-31,88579.38
Buvuma,Central,1994-11-30,88629.516
Buvuma,Central,1994-12-31,88661.625
Buvuma,Central,1995-01-31,88634.734
Buvuma,Central,1995-02-28,88631.83
Buvuma,Central,1995-03-31,88566.45
Buvuma,Central,1995-04-30,88505.91
Buvuma,Central,1995-05-31,88665.72
Buvuma,Central,1995-06-30,88717.03
Buvuma,Central,1995-07-31,88676.92
Buvuma,Central,1995-08-31,88696.59
Buvuma,Central,1995-09-30,88717.14
Buvuma,Central,1995-10-31,88570.71
Buvuma,Central,1995-11-30,88599.055
Buvuma,Central,1995-12-31,88650.164
Buvuma,Central,1996-01-31,88508.17
Buvuma,Central,1996-02-29,88475.41
Buvuma,Central,1996-03-31,88493.625
Buvuma,Central,1996-04-30,88566.41
Buvuma,Central,1996-05-31,88658.13
Buvuma,Central,1996-06-30,88753.086
Buvuma,Central,1996-07-31,88798.26
Buvuma,Central,1996-08-31,88722.53
Buvuma,Central,1996-09-30,88624.49
Buvuma,Central,1996-10-31,88597.086
Buvuma,Central,1996-11-30,88537.664
Buvuma,Central,1996-12-31,88592.11
Buvuma,Central,1997-01-31,88562.86
Buvuma,Central,1997-02-28,88555.266
Buvuma,Central,1997-03-31,88467.586
Buvuma,Central,1997-04-30,88659.51
Buvuma,Central,1997-05-31,88768.76
Buvuma,Central,1997-06-30,88724.62
Buvuma,Central,1997-07-31,88843.555
Buvuma,Central,1997-08-31,88830.336
Buvuma,Central,1997-09-30,88648.5
Buvuma,Central,1997-10-31,88640.92
Buvuma,Central,1997-11-30,88627.234
Buvuma,Central,1997-12-31,88698.164
Buvuma,Central,1998-01-31,88649.195
Buvuma,Central,1998-02-28,88742.89
Buvuma,Central,1998-03-31,88587.17
Buvuma,Central,1998-04-30,88644.586
Buvuma,Central,1998-05-31,88770.25
Buvuma,Central,1998-06-30,88863.016
Buvuma,Central,1998-07-31,88798.41
Buvuma,Central,1998-08-31,88720.24
Buvuma,Central,1998-09-30,88688.664
Buvuma,Central,1998-10-31,88663.76
Buvuma,Central,1998-11-30,88575.75
Buvuma,Central,1998-12-31,88580.45
Buvuma,Central,1999-01-31,88501.766
Buvuma,Central,1999-02-28,88443.695
Buvuma,Central,1999-03-31,88454.87
Buvuma,Central,1999-04-30,88620.84
Buvuma,Central,1999-05-31,88681.72
Buvuma,Central,1999-06-30,88706.55
Buvuma,Central,1999-07-31,88786.37
Buvuma,Central,1999-08-31,88759.68
Buvuma,Central,1999-09-30,88601.21
Buvuma,Central,1999-10-31,88621.21
Buvuma,Central,1999-11-30,88576.734
Buvuma,Central,1999-12-31,88582.664
Buvuma,Central,2000-01-31,88444.53
Buvuma,Central,2000-02-29,88532.91
Buvuma,Central,2000-03-31,88472.74
Buvuma,Central,2000-04-30,88546.42
Buvuma,Central,2000-05-31,88657.72
Buvuma,Central,2000-06-30,88735.3
Buvuma,Central,2000-07-31,88685.58
Buvuma,Central,2000-08-31,88738.36
Buvuma,Central,2000-09-30,88591.734
Buvuma,Central,2000-10-31,88630.05
Buvuma,Central,2000-11-30,88536.96
Buvuma,Central,2000-12-31,88617.84
Buvuma,Central,2001-01-31,88600.75
Buvuma,Central,2001-02-28,88510.92
Buvuma,Central,2001-03-31,88559.305
Buvuma,Central,2001-04-30,88598.12
Buvuma,Central,2001-05-31,88702.59
Buvuma,Central,2001-06-30,88783.836
Buvuma,Central,2001-07-31,88775.95
Buvuma,Central,2001-08-31,88796.586
Buvuma,Central,2001-09-30,88635.88
Buvuma,Central,2001-10-31,88643.195
Buvuma,Central,2001-11-30,88645.53
Buvuma,Central,2001-12-31,88591.875
Buvuma,Central,2002-01-31,88625.664
Buvuma,Central,2002-02-28,88574.2
Buvuma,Central,2002-03-31,88552.01
Buvuma,Central,2002-04-30,88489.336
Buvuma,Central,2002-05-31,88707.42
Buvuma,Central,2002-06-30,88785.09
Buvuma,Central,2002-07-31,88809.875
Buvuma,Central,2002-08-31,88772.17
Buvuma,Central,2002-09-30,88682.25
Buvuma,Central,2002-10-31,88588.79
Buvuma,Central,2002-11-30,88652.41
Buvuma,Central,2002-12-31,88693.875
Buvuma,Central,2003-01-31,88670.91
Buvuma,Central,2003-02-28,88538.14
Buvuma,Central,2003-03-31,88513.11
Buvuma,Central,2003-04-30,88586.58
Buvuma,Central,2003-05-31,88720.336
Buvuma,Central,2003-06-30,88724.57
Buvuma,Central,2003-07-31,88820.67
Buvuma,Central,2003-08-31,88758.75
Buvuma,Central,2003-09-30,88714.28
Buvuma,Central,2003-10-31,88586.664
Buvuma,Central,2003-11-30,88563.61
Buvuma,Central,2003-12-31,88618.78
Buvuma,Central,2004-01-31,88523.664
Buvuma,Central,2004-02-29,88600.95
Buvuma,Central,2004-03-31,88536.03
Buvuma,Central,2004-04-30,88614.55
Buvuma,Central,2004-05-31,88718.45
Buvuma,Central,2004-06-30,88883.04
Buvuma,Central,2004-07-31,88751.45
Buvuma,Central,2004-08-31,88794.875
Buvuma,Central,2004-09-30,88666.54
Buvuma,Central,2004-10-31,88620.836
Buvuma,Central,2004-11-30,88615.016
Buvuma,Central,2004-12-31,88569.54
Buvuma,Central,2005-01-31,88590.86
Buvuma,Central,2005-02-28,88476.71
Buvuma,Central,2005-03-31,88599.87
Buvuma,Central,2005-04-30,88577.33
Buvuma,Central,2005-05-31,88716.43
Buvuma,Central,2005-06-30,88745.75
Buvuma,Central,2005-07-31,88851.89
Buvuma,Central,2005-08-31,88739.25
Buvuma,Central,2005-09-30,88682.89
Buvuma,Central,2005-10-31,88647.59
Buvuma,Central,2005-11-30,88565.766
Buvuma,Central,2005-12-31,88453.484
Buvuma,Central,2006-01-31,88477.78
Buvuma,Central,2006-02-28,88477.46
Buvuma,Central,2006-03-31,88587.305
Buvuma,Central,2006-04-30,88592.86
Buvuma,Central,2006-05-31,88719.445
Buvuma,Central,2006-06-30,88765.46
Buvuma,Central,2006-07-31,88812.62
Buvuma,Central,2006-08-31,88726.14
Buvuma,Central,2006-09-30,88704.7
Buvuma,Central,2006-10-31,88624.63
Buvuma,Central,2006-11-30,88609.64
Buvuma,Central,2006-12-31,88695.09
Buvuma,Central,2007-01-31,88691.64
Buvuma,Central,2007-02-28,88585.33
Buvuma,Central,2007-03-31,88542.8
Buvuma,Central,2007-04-30,88581.79
Buvuma,Central,2007-05-31,88666.836
Buvuma,Central,2007-06-30,88736.0
Buvuma,Central,2007-07-31,88743.07
Buvuma,Central,2007-08-31,88701.234
Buvuma,Central,2007-09-30,88697.53
Buvuma,Central,2007-10-31,88580.62
Buvuma,Central,2007-11-30,88519.11
Buvuma,Central,2007-12-31,88527.72
Buvuma,Central,2008-01-31,88518.62
Buvuma,Central,2008-02-29,88596.51
Buvuma,Central,2008-03-31,88495.055
Buvuma,Central,2008-04-30,88495.914
Buvuma,Central,2008-05-31,88614.08
Buvuma,Central,2008-06-30,88735.125
Buvuma,Central,2008-07-31,88764.53
Buvuma,Central,2008-08-31,88635.46
Buvuma,Central,2008-09-30,88641.234
Buvuma,Central,2008-10-31,88636.38
Buvuma,Central,2008-11-30,88571.46
Buvuma,Central,2008-12-31,88518.46
Buvuma,Central,2009-01-31,88570.93
Buvuma,Central,2009-02-28,88482.68
Buvuma,Central,2009-03-31,88462.266
Buvuma,Central,2009-04-30,88615.87
Buvuma,Central,2009-05-31,88634.016
Buvuma,Central,2009-06-30,88724.016
Buvuma,Central,2009-07-31,88800.97
Buvuma,Central,2009-08-31,88696.7
Buvuma,Central,2009-09-30,88715.305
Buvuma,Central,2009-10-31,88586.2
Buvuma,Central,2009-11-30,88576.47
Buvuma,Central,2009-12-31,88634.25
Buvuma,Central,2010-01-31,88623.22
Buvuma,Central,2010-02-28,88567.164
Buvuma,Central,2010-03-31,88657.34
Buvuma,Central,2010-04-30,88620.836
Buvuma,Central,2010-05-31,88671.41
Buvuma,Central,2010-06-30,88797.03
Buvuma,Central,2010-07-31,88751.04
Buvuma,Central,2010-08-31,88718.39
Buvuma,Central,2010-09-30,88646.43
Buvuma,Central,2010-10-31,88575.42
Buvuma,Central,2010-11-30,88472.59
Buvuma,Central,2010-12-31,88456.99
Buvuma,Central,2011-01-31,88422.195
Buvuma,Central,2011-02-28,88445.34
Buvuma,Central,2011-03-31,88507.76
Buvuma,Central,2011-04-30,88517.63
Buvuma,Central,2011-05-31,88664.516
Buvuma,Central,2011-06-30,88721.18
Buvuma,Central,2011-07-31,88696.68
Buvuma,Central,2011-08-31,88715.36
Buvuma,Central,2011-09-30,88731.13
Buvuma,Central,2011-10-31,88539.62
Buvuma,Central,2011-11-30,88600.58
Buvuma,Central,2011-12-31,88605.086
Buvuma,Central,2012-01-31,88522.29
Buvuma,Central,2012-02-29,88399.76
Buvuma,Central,2012-03-31,88525.2
Buvuma,Central,2012-04-30,88617.945
Buvuma,Central,2012-05-31,88705.24
Buvuma,Central,2012-06-30,88785.34
Buvuma,Central,2012-07-31,88724.51
Buvuma,Central,2012-08-31,88761.13
Buvuma,Central,2012-09-30,88751.58
Buvuma,Central,2012-10-31,88575.89
Buvuma,Central,2012-11-30,88617.664
Buvuma,Central,2012-12-31,88575.5
Buvuma,Central,2013-01-31,88622.445
Buvuma,Central,2013-02-28,88521.26
Buvuma,Central,2013-03-31,88572.01
Buvuma,Central,2013-04-30,88655.68
Buvuma,Central,2013-05-31,88744.016
Buvuma,Central,2013-06-30,88755.79
Buvuma,Central,2013-07-31,88758.14
Buvuma,Central,2013-08-31,88710.33
Buvuma,Central,2013-09-30,88704.57
Buvuma,Central,2013-10-31,88652.33
Buvuma,Central,2013-11-30,88538.734
Buvuma,Central,2013-12-31,88620.805
Buvuma,Central,2014-01-31,88579.07
Buvuma,Central,2014-02-28,88479.086
Buvuma,Central,2014-03-31,88542.195
Buvuma,Central,2014-04-30,88635.36
Buvuma,Central,2014-05-31,88672.164
Buvuma,Central,2014-06-30,88774.0
Buvuma,Central,2014-07-31,88878.79
Buvuma,Central,2014-08-31,88778.63
Buvuma,Central,2014-09-30,88729.51
Buvuma,Central,2014-10-31,88655.78
Buvuma,Central,2014-11-30,88633.71
Buvuma,Central,2014-12-31,88642.54
Buvuma,Central,2015-01-31,88625.055
Buvuma,Central,2015-02-28,88518.55
Buvuma,Central,2015-03-31,88521.49
Buvuma,Central,2015-04-30,88696.49
Buvuma,Central,2015-05-31,88754.13
Buvuma,Central,2015-06-30,88801.32
Buvuma,Central,2015-07-31,88815.24
Buvuma,Central,2015-08-31,88747.92
Buvuma,Central,2015-09-30,88704.984
Buvuma,Central,2015-10-31,88675.32
Buvuma,Central,2015-11-30,88660.29
Buvuma,Central,2015-12-31,88761.58
Buvuma,Central,2016-01-31,88693.78
Buvuma,Central,2016-02-29,88607.05
Buvuma,Central,2016-03-31,88592.484
Buvuma,Central,2016-04-30,88651.46
Buvuma,Central,2016-05-31,88809.83
Buvuma,Central,2016-06-30,88878.234
Buvuma,Central,2016-07-31,88791.64
Buvuma,Central,2016-08-31,88785.16
Buvuma,Central,2016-09-30,88735.05
Buvuma,Central,2016-10-31,88594.16
Buvuma,Central,2016-11-30,88613.97
Buvuma,Central,2016-12-31,88581.66
Buvuma,Central,2017-01-31,88544.17
Buvuma,Central,2017-02-28,88555.24
Buvuma,Central,2017-03-31,88557.01
Buvuma,Central,2017-04-30,88605.76
Buvuma,Central,2017-05-31,88740.5
Buvuma,Central,2017-06-30,88728.39
Buvuma,Central,2017-07-31,88826.39
Buvuma,Central,2017-08-31,88725.55
Buvuma,Central,2017-09-30,88723.38
Buvuma,Central,2017-10-31,88612.51
Buvuma,Central,2017-11-30,88595.914
Buvuma,Central,2017-12-31,88567.234
Buvuma,Central,2018-01-31,88562.414
Buvuma,Central,2018-02-28,88447.75
Buvuma,Central,2018-03-31,88612.75
Buvuma,Central,2018-04-30,88665.125
Buvuma,Central,2018-05-31,88704.09
Buvuma,Central,2018-06-30,88827.83
Buvuma,Central,2018-07-31,88865.51
Buvuma,Central,2018-08-31,88822.21
Buvuma,Central,2018-09-30,88634.43
Buvuma,Central,2018-10-31,88648.164
Buvuma,Central,2018-11-30,88595.34
Buvuma,Central,2018-12-31,88679.516
Buvuma,Central,2019-01-31,88645.18
Buvuma,Central,2019-02-28,88572.04
