district,region,date,mean_rainfall
Kaabong,Northern,2015-11-01,104.15846481821896
Kabale,Western,2015-11-01,128.41442228618422
Kabarole,Western,2015-11-01,141.74711573401163
Kaberamaido,Eastern,2015-11-01,202.54674030172413
Kagadi,Western,2015-11-01,163.91703125
Kakumiro,Western,2015-11-01,198.25299821820175
Kalaki,Eastern,2015-11-01,191.00887044270834
Kalangala,Central,2015-11-01,284.1403166118421
Kaliro,Eastern,2015-11-01,243.32282902644232
Kalungu,Central,2015-11-01,210.03748497596155
Kampala,Central,2015-11-01,227.71025739397322
Kamuli,Eastern,2015-11-01,280.1303515625
Kamwenge,Western,2015-11-01,142.01528139467592
Kanungu,Western,2015-11-01,141.57747802734374
Kapchorwa,Eastern,2015-11-01,186.13253348214286
Kapelebyong,Eastern,2015-11-01,172.91318359375
Karenga,Northern,2015-11-01,94.09344859182099
Kasese,Western,2015-11-01,133.60110973011365
Kassanda,Central,2015-11-01,194.101025390625
Katakwi,Eastern,2015-11-01,148.7881123310811
Kayunga,Central,2015-11-01,244.46494838169642
Kazo,Western,2015-11-01,138.19852701822916
Kibaale,Western,2015-11-01,189.90704180743242
Kiboga,Central,2015-11-01,227.64152496936273
Kibuku,Eastern,2015-11-01,230.25755208333334
Kikuube,Western,2015-11-01,162.68825839428192
Kiruhura,Western,2015-11-01,156.70451012436226
Kiryandongo,Western,2015-11-01,207.2065224527311
Kisoro,Western,2015-11-01,167.95307413736978
Kitagwenda,Western,2015-11-01,141.6673743206522
Kitgum,Northern,2015-11-01,123.2530025652985
Koboko,Northern,2015-11-01,153.4338582356771
Kole,Northern,2015-11-01,163.9483839465726
Kotido,Northern,2015-11-01,84.41500595868644
Kumi,Eastern,2015-11-01,172.56283482142857
Kwania,Northern,2015-11-01,167.3786073022959
Kween,Eastern,2015-11-01,117.23981267755681
Kyankwanzi,Central,2015-11-01,190.14534711234177
Kyegegwa,Western,2015-11-01,167.6067537006579
Kyenjojo,Western,2015-11-01,155.849609375
Kyotera,Central,2015-11-01,248.818310546875
Lamwo,Northern,2015-11-01,130.94140625
Lira,Northern,2015-11-01,180.7833767361111
Luuka,Eastern,2015-11-01,298.01494140625
Luwero,Central,2015-11-01,235.85311972128378
Lwengo,Central,2015-11-01,183.2878848805147
Lyantonde,Central,2015-11-01,183.59012998383622
Madi Okollo,Northern,2015-11-01,163.11693971548507
Manafwa,Eastern,2015-11-01,238.25800432477678
Maracha,Northern,2015-11-01,179.30641276041666
Masaka,Central,2015-11-01,254.98228433098592
Masindi,Western,2015-11-01,196.1250317581301
Mayuge,Eastern,2015-11-01,299.9746957964602
Mbale,Eastern,2015-11-01,245.11192321777344
Mbarara,Western,2015-11-01,124.515185546875
Mitooma,Western,2015-11-01,125.64082605698529
Mityana,Central,2015-11-01,232.5337558962264
Moroto,Northern,2015-11-01,63.57300646551724
Moyo,Northern,2015-11-01,-400.4952799479167
Mpigi,Central,2015-11-01,241.8405213647959
Mubende,Central,2015-11-01,187.19963570926967
Mukono,Central,2015-11-01,283.70908938172045
Nabilatuk,Northern,2015-11-01,101.16363025102459
Nakapiripirit,Northern,2015-11-01,102.67542276503164
Nakaseke,Central,2015-11-01,215.49016462053572
Nakasongola,Central,2015-11-01,171.35543478260868
Namayingo,Eastern,2015-11-01,247.244140625
Namisindwa,Eastern,2015-11-01,249.21120876736111
Namutumba,Eastern,2015-11-01,237.58244719328704
Napak,Northern,2015-11-01,101.2312580265411
Nebbi,Northern,2015-11-01,154.62088660037878
Ngora,Eastern,2015-11-01,201.668671875
Ntoroko,Western,2015-11-01,-102.42941151494566
Ntungamo,Western,2015-11-01,126.51168915719697
Nwoya,Northern,2015-11-01,194.15880025875796
Obongi,Northern,2015-11-01,170.2738353587963
Omoro,Northern,2015-11-01,183.78204230542454
Otuke,Northern,2015-11-01,207.07208478009258
Oyam,Northern,2015-11-01,176.68776133362675
Pader,Northern,2015-11-01,167.94422743055554
Pakwach,Northern,2015-11-01,151.77976940524192
Pallisa,Eastern,2015-11-01,233.28496442522322
Rakai,Central,2015-11-01,181.37120430424528
Rubanda,Western,2015-11-01,144.69704367897728
Rubirizi,Western,2015-11-01,144.87717235331633
Rukiga,Western,2015-11-01,137.4002967247596
Rukungiri,Western,2015-11-01,137.322265625
Rwampara,Western,2015-11-01,134.348486328125
Serere,Eastern,2015-11-01,237.69074987192624
Sheema,Western,2015-11-01,126.50654933763587
Sironko,Eastern,2015-11-01,203.15985576923077
Soroti,Eastern,2015-11-01,178.2850315824468
Ssembabule,Central,2015-11-01,177.672265625
Tororo,Eastern,2015-11-01,272.68829180743245
Wakiso,Central,2015-11-01,251.34128639914772
Yumbe,Northern,2015-11-01,160.84402901785714
Zombo,Northern,2015-11-01,-168.61663186961206
Abim,Northern,2015-12-01,35.654976222826086
Adjumani,Northern,2015-12-01,26.33496818920173
Agago,Northern,2015-12-01,46.48083172013274
Alebtong,Northern,2015-12-01,73.33417370854592
Amolatar,Northern,2015-12-01,78.411865234375
Amudat,Northern,2015-12-01,38.007708855395045
Amuria,Eastern,2015-12-01,87.94160793138587
Amuru,Northern,2015-12-01,35.372605298913044
Apac,Northern,2015-12-01,83.68750827595339
Arua,Northern,2015-12-01,28.699370513091218
Budaka,Eastern,2015-12-01,108.35353306361607
Bududa,Eastern,2015-12-01,87.1461348100142
Bugiri,Eastern,2015-12-01,144.08872584292763
Bugweri,Eastern,2015-12-01,121.36331881009616
Buhweju,Western,2015-12-01,74.25088223544034
Buikwe,Central,2015-12-01,147.28801472981772
Bukedea,Eastern,2015-12-01,87.09005489864865
Bukomansimbi,Central,2015-12-01,45.541860480057565
Bukwo,Eastern,2015-12-01,66.64619373139881
Bulambuli,Eastern,2015-12-01,79.2225674715909
Buliisa,Western,2015-12-01,-116.54842000932835
Bundibugyo,Western,2015-12-01,85.70133463541667
Bunyangabu,Western,2015-12-01,103.61465657552084
Bushenyi,Western,2015-12-01,99.28519112723214
Busia,Eastern,2015-12-01,164.61162312825522
Butaleja,Eastern,2015-12-01,115.15064697265625
Butambala,Central,2015-12-01,82.02420043945312
Butebo,Eastern,2015-12-01,94.68940565321181
Buvuma,Central,2015-12-01,193.22988414115648
Buyende,Eastern,2015-12-01,80.72145129788306
Dokolo,Northern,2015-12-01,78.03052435980902
Gomba,Central,2015-12-01,54.39812796456473
Gulu,Northern,2015-12-01,52.17953175511853
Hoima,Western,2015-12-01,-403.4176253434066
Ibanda,Western,2015-12-01,53.11081471162684
Iganga,Eastern,2015-12-01,108.76546223958333
Isingiro,Western,2015-12-01,79.12573529411765
Jinja,Eastern,2015-12-01,118.86880493164062
Kaabong,Northern,2015-12-01,22.594281364889707
Kabale,Western,2015-12-01,68.35820569490132
Kabarole,Western,2015-12-01,67.50673373909883
Kaberamaido,Eastern,2015-12-01,87.98664803340517
Kagadi,Western,2015-12-01,33.31267822265625
Kakumiro,Western,2015-12-01,36.36143948739035
Kalaki,Eastern,2015-12-01,78.0670674641927
Kalangala,Central,2015-12-01,166.14987664473685
Kaliro,Eastern,2015-12-01,92.96670297475961
Kalungu,Central,2015-12-01,60.88733379657452
Kampala,Central,2015-12-01,112.69509451729911
Kamuli,Eastern,2015-12-01,84.9784765625
Kamwenge,Western,2015-12-01,49.16706452546296
Kanungu,Western,2015-12-01,110.6973876953125
Kapchorwa,Eastern,2015-12-01,78.66367885044643
Kapelebyong,Eastern,2015-12-01,78.290625
Karenga,Northern,2015-12-01,21.655623070987655
Kasese,Western,2015-12-01,90.78109019886364
Kassanda,Central,2015-12-01,45.73597005208333
Katakwi,Eastern,2015-12-01,81.29605679898648
Kayunga,Central,2015-12-01,82.19813755580357
Kazo,Western,2015-12-01,38.96900431315104
Kibaale,Western,2015-12-01,35.269861169763516
Kiboga,Central,2015-12-01,48.130849800857845
Kibuku,Eastern,2015-12-01,100.59611002604167
Kikuube,Western,2015-12-01,29.776123046875
Kiruhura,Western,2015-12-01,55.2177883848852
Kiryandongo,Western,2015-12-01,70.73448168329831
Kisoro,Western,2015-12-01,124.48152669270833
Kitagwenda,Western,2015-12-01,60.90601647418478
Kitgum,Northern,2015-12-01,30.00048828125
Koboko,Northern,2015-12-01,20.75979232788086
Kole,Northern,2015-12-01,79.30089938256049
Kotido,Northern,2015-12-01,23.951387049788135
Kumi,Eastern,2015-12-01,96.13380998883929
Kwania,Northern,2015-12-01,88.33805006377551
Kween,Eastern,2015-12-01,53.46719637784091
Kyankwanzi,Central,2015-12-01,44.532671578322784
Kyegegwa,Western,2015-12-01,34.39003392269737
Kyenjojo,Western,2015-12-01,44.44644125405844
Kyotera,Central,2015-12-01,92.00833129882812
Lamwo,Northern,2015-12-01,30.89347744526836
Lira,Northern,2015-12-01,74.82835286458334
Luuka,Eastern,2015-12-01,99.54459228515626
Luwero,Central,2015-12-01,71.86617794552365
Lwengo,Central,2015-12-01,52.95915311925552
Lyantonde,Central,2015-12-01,46.28220130657328
Madi Okollo,Northern,2015-12-01,29.79614804395989
Manafwa,Eastern,2015-12-01,117.44224330357143
Maracha,Northern,2015-12-01,24.486309814453126
Masaka,Central,2015-12-01,88.76543243838029
Masindi,Western,2015-12-01,56.39211763211382
Mayuge,Eastern,2015-12-01,173.44870022123894
Mbale,Eastern,2015-12-01,113.67398071289062
Mbarara,Western,2015-12-01,69.90091552734376
Mitooma,Western,2015-12-01,103.14487591911765
Mityana,Central,2015-12-01,68.98817990860849
Moroto,Northern,2015-12-01,25.04662875471444
Moyo,Northern,2015-12-01,-537.37744140625
Mpigi,Central,2015-12-01,84.79255022321429
Mubende,Central,2015-12-01,35.679564058110955
Mukono,Central,2015-12-01,131.7935567876344
Nabilatuk,Northern,2015-12-01,53.52469422387295
Nakapiripirit,Northern,2015-12-01,62.61157535601266
Nakaseke,Central,2015-12-01,52.1219482421875
Nakasongola,Central,2015-12-01,67.95489130434783
Namayingo,Eastern,2015-12-01,159.3829089506173
Namisindwa,Eastern,2015-12-01,107.49224175347223
Namutumba,Eastern,2015-12-01,116.523193359375
Napak,Northern,2015-12-01,42.86774601348459
Nebbi,Northern,2015-12-01,33.54379734848485
Ngora,Eastern,2015-12-01,87.6395703125
Ntoroko,Western,2015-12-01,-181.15518851902175
Ntungamo,Western,2015-12-01,73.66696259469697
Nwoya,Northern,2015-12-01,51.82316754578026
Obongi,Northern,2015-12-01,19.20663113064236
Omoro,Northern,2015-12-01,79.39587632665095
Otuke,Northern,2015-12-01,53.778903537326386
Oyam,Northern,2015-12-01,79.53160073723592
Pader,Northern,2015-12-01,60.5173656322338
Pakwach,Northern,2015-12-01,27.080836142263106
Pallisa,Eastern,2015-12-01,95.06525530133929
Rakai,Central,2015-12-01,66.97173496462264
Rubanda,Western,2015-12-01,84.603759765625
Rubirizi,Western,2015-12-01,88.35079520089286
Rukiga,Western,2015-12-01,73.67632117638222
Rukungiri,Western,2015-12-01,102.51740234375
Rwampara,Western,2015-12-01,82.72451171875
Serere,Eastern,2015-12-01,78.25392225922131
Sheema,Western,2015-12-01,81.80045749830163
Sironko,Eastern,2015-12-01,79.76253568209134
Soroti,Eastern,2015-12-01,82.7798474900266
Ssembabule,Central,2015-12-01,37.517294921875
Tororo,Eastern,2015-12-01,141.4619140625
Wakiso,Central,2015-12-01,105.83510520241477
Yumbe,Northern,2015-12-01,18.42899312601461
Zombo,Northern,2015-12-01,-303.40066002155174
Abim,Northern,2016-01-01,12.793807319972826
Adjumani,Northern,2016-01-01,9.727895604501857
Agago,Northern,2016-01-01,11.732276038785951
Alebtong,Northern,2016-01-01,17.993436852279974
Amolatar,Northern,2016-01-01,24.90521240234375
Amudat,Northern,2016-01-01,18.9043659714033
Amuria,Eastern,2016-01-01,21.450789741847824
Amuru,Northern,2016-01-01,10.975382133152173
Apac,Northern,2016-01-01,27.8963229939089
Arua,Northern,2016-01-01,10.486577214421454
Budaka,Eastern,2016-01-01,59.79681396484375
Bududa,Eastern,2016-01-01,64.92079856178977
Bugiri,Eastern,2016-01-01,81.32086502878289
Bugweri,Eastern,2016-01-01,66.9526836688702
Buhweju,Western,2016-01-01,58.07671009410512
Buikwe,Central,2016-01-01,83.00182088216145
Bukedea,Eastern,2016-01-01,38.940855283994935
Bukomansimbi,Central,2016-01-01,56.13344212582237
Bukwo,Eastern,2016-01-01,52.771763392857146
Bulambuli,Eastern,2016-01-01,51.29041637073863
Buliisa,Western,2016-01-01,-126.40952950093283
Bundibugyo,Western,2016-01-01,63.4192626953125
Bunyangabu,Western,2016-01-01,64.12334391276042
Bushenyi,Western,2016-01-01,67.0055411202567
Busia,Eastern,2016-01-01,97.96242268880208
Butaleja,Eastern,2016-01-01,72.82305908203125
Butambala,Central,2016-01-01,61.37024943033854
Butebo,Eastern,2016-01-01,48.76884629991319
Buvuma,Central,2016-01-01,81.82129570578232
Buyende,Eastern,2016-01-01,36.33358666204637
Dokolo,Northern,2016-01-01,16.460901896158855
Gomba,Central,2016-01-01,50.589747837611604
Gulu,Northern,2016-01-01,12.702985040072736
Hoima,Western,2016-01-01,-417.58460679945057
Ibanda,Western,2016-01-01,48.84661865234375
Iganga,Eastern,2016-01-01,64.93150692894345
Isingiro,Western,2016-01-01,61.19132582720588
Jinja,Eastern,2016-01-01,71.99864705403645
Kaabong,Northern,2016-01-01,5.655046450546364
Kabale,Western,2016-01-01,77.9561703330592
Kabarole,Western,2016-01-01,48.516851380813954
Kaberamaido,Eastern,2016-01-01,23.04223211880388
Kagadi,Western,2016-01-01,29.424375
Kakumiro,Western,2016-01-01,25.11498166803728
Kalaki,Eastern,2016-01-01,22.734161376953125
Kalangala,Central,2016-01-01,99.9857241981908
Kaliro,Eastern,2016-01-01,51.75298602764423
Kalungu,Central,2016-01-01,66.08145845853366
Kampala,Central,2016-01-01,65.40275355747768
Kamuli,Eastern,2016-01-01,53.1116015625
Kamwenge,Western,2016-01-01,41.31638816550926
Kanungu,Western,2016-01-01,70.967138671875
Kapchorwa,Eastern,2016-01-01,61.386082240513396
Kapelebyong,Eastern,2016-01-01,18.630621337890624
Karenga,Northern,2016-01-01,8.08993869357639
Kasese,Western,2016-01-01,50.41993963068182
Kassanda,Central,2016-01-01,34.374629720052084
Katakwi,Eastern,2016-01-01,22.52928862700591
Kayunga,Central,2016-01-01,52.56855991908482
Kazo,Western,2016-01-01,44.36761474609375
Kibaale,Western,2016-01-01,30.608619483741553
Kiboga,Central,2016-01-01,36.8192808861826
Kibuku,Eastern,2016-01-01,51.25499267578125
Kikuube,Western,2016-01-01,23.571579953457448
Kiruhura,Western,2016-01-01,55.74407585299745
Kiryandongo,Western,2016-01-01,31.447893415178573
Kisoro,Western,2016-01-01,99.60231526692708
Kitagwenda,Western,2016-01-01,44.09471329398777
Kitgum,Northern,2016-01-01,10.265683302238806
Koboko,Northern,2016-01-01,10.975509643554688
Kole,Northern,2016-01-01,20.854681199596776
Kotido,Northern,2016-01-01,9.580401921676376
Kumi,Eastern,2016-01-01,30.586429268973216
Kwania,Northern,2016-01-01,22.139409279336736
Kween,Eastern,2016-01-01,42.0081953568892
Kyankwanzi,Central,2016-01-01,28.115048951740505
Kyegegwa,Western,2016-01-01,38.178809450383774
Kyenjojo,Western,2016-01-01,41.54341264204545
Kyotera,Central,2016-01-01,99.94959716796875
Lamwo,Northern,2016-01-01,10.616324042196327
Lira,Northern,2016-01-01,19.010194227430556
Luuka,Eastern,2016-01-01,62.27947998046875
Luwero,Central,2016-01-01,53.571932406038854
Lwengo,Central,2016-01-01,70.19887408088235
Lyantonde,Central,2016-01-01,55.916066136853445
Madi Okollo,Northern,2016-01-01,9.238626508570428
Manafwa,Eastern,2016-01-01,82.76338413783482
Maracha,Northern,2016-01-01,10.705413818359375
Masaka,Central,2016-01-01,89.26898107394366
Masindi,Western,2016-01-01,33.99413268546748
Mayuge,Eastern,2016-01-01,84.06311359236726
Mbale,Eastern,2016-01-01,75.01587677001953
Mbarara,Western,2016-01-01,51.7426025390625
Mitooma,Western,2016-01-01,70.14238424862133
Mityana,Central,2016-01-01,48.222379864386795
Moroto,Northern,2016-01-01,8.46186039365571
Moyo,Northern,2016-01-01,-548.8567708333334
Mpigi,Central,2016-01-01,67.64428212691327
Mubende,Central,2016-01-01,36.085778397120784
Mukono,Central,2016-01-01,81.00223139280914
Nabilatuk,Northern,2016-01-01,21.857830110143443
Nakapiripirit,Northern,2016-01-01,27.6553105221519
Nakaseke,Central,2016-01-01,39.87148175920759
Nakasongola,Central,2016-01-01,38.07005774456522
Namayingo,Eastern,2016-01-01,81.85350356867283
Namisindwa,Eastern,2016-01-01,79.957763671875
Namutumba,Eastern,2016-01-01,62.70759186921296
Napak,Northern,2016-01-01,16.881304179152398
Nebbi,Northern,2016-01-01,17.999323064630683
Ngora,Eastern,2016-01-01,30.0920068359375
Ntoroko,Western,2016-01-01,-193.5350925611413
Ntungamo,Western,2016-01-01,66.5235262784091
Nwoya,Northern,2016-01-01,19.34364736763535
Obongi,Northern,2016-01-01,6.961934407552083
Omoro,Northern,2016-01-01,15.73689701872052
Otuke,Northern,2016-01-01,16.914411756727432
Oyam,Northern,2016-01-01,20.334947183098592
Pader,Northern,2016-01-01,11.811405888310185
Pakwach,Northern,2016-01-01,13.202254756804436
Pallisa,Eastern,2016-01-01,48.218026297433035
Rakai,Central,2016-01-01,71.98781600088444
Rubanda,Western,2016-01-01,82.3985928622159
Rubirizi,Western,2016-01-01,42.095284598214285
Rukiga,Western,2016-01-01,74.4747783954327
Rukungiri,Western,2016-01-01,65.167509765625
Rwampara,Western,2016-01-01,67.32041625976562
Serere,Eastern,2016-01-01,30.07956582991803
Sheema,Western,2016-01-01,69.12316363790761
Sironko,Eastern,2016-01-01,60.94096491887019
Soroti,Eastern,2016-01-01,26.98838513962766
Ssembabule,Central,2016-01-01,49.300540364583334
Tororo,Eastern,2016-01-01,86.1003615920608
Wakiso,Central,2016-01-01,69.80241810191761
Yumbe,Northern,2016-01-01,8.158557445971997
Zombo,Northern,2016-01-01,-321.58455684267244
Abim,Northern,2016-02-01,7.153479534646739
Adjumani,Northern,2016-02-01,4.656243654760984
Agago,Northern,2016-02-01,6.339681169628042
Alebtong,Northern,2016-02-01,9.833159777582908
Amolatar,Northern,2016-02-01,15.857564653669085
Amudat,Northern,2016-02-01,7.954365280439269
Amuria,Eastern,2016-02-01,9.086225426715353
Amuru,Northern,2016-02-01,4.993697987432065
Apac,Northern,2016-02-01,16.378351761122882
Arua,Northern,2016-02-01,7.242286475929054
Budaka,Eastern,2016-02-01,25.466528756277903
Bududa,Eastern,2016-02-01,30.489152388139203
Bugiri,Eastern,2016-02-01,24.55714818050987
Bugweri,Eastern,2016-02-01,21.78502244215745
Buhweju,Western,2016-02-01,38.72006503018466
Buikwe,Central,2016-02-01,32.91844940185547
Bukedea,Eastern,2016-02-01,16.7098388671875
Bukomansimbi,Central,2016-02-01,29.270070929276315
Bukwo,Eastern,2016-02-01,21.47455560593378
Bulambuli,Eastern,2016-02-01,19.07446150346236
Buliisa,Western,2016-02-01,-137.99081739738807
Bundibugyo,Western,2016-02-01,23.857731119791666
Bunyangabu,Western,2016-02-01,22.707916259765625
Bushenyi,Western,2016-02-01,34.60160827636719
Busia,Eastern,2016-02-01,24.49267069498698
Butaleja,Eastern,2016-02-01,24.31505432128906
Butambala,Central,2016-02-01,31.218714396158855
Butebo,Eastern,2016-02-01,21.34518263075087
Buvuma,Central,2016-02-01,25.418096633184526
Buyende,Eastern,2016-02-01,18.109483288180442
Dokolo,Northern,2016-02-01,15.15011935763889
Gomba,Central,2016-02-01,27.91974094935826
Gulu,Northern,2016-02-01,7.272835040914601
Hoima,Western,2016-02-01,-428.23291552197804
Ibanda,Western,2016-02-01,27.062614889705884
Iganga,Eastern,2016-02-01,20.976100376674108
Isingiro,Western,2016-02-01,45.29730296415441
Jinja,Eastern,2016-02-01,25.682530721028645
Kaabong,Northern,2016-02-01,6.722925123825572
Kabale,Western,2016-02-01,35.91718171772204
Kabarole,Western,2016-02-01,16.499900640443315
Kaberamaido,Eastern,2016-02-01,15.692464894261853
Kagadi,Western,2016-02-01,11.968712158203125
Kakumiro,Western,2016-02-01,17.3443603515625
Kalaki,Eastern,2016-02-01,12.945955912272135
Kalangala,Central,2016-02-01,53.5068359375
Kaliro,Eastern,2016-02-01,16.402742826021633
Kalungu,Central,2016-02-01,34.362011249248795
Kampala,Central,2016-02-01,22.093743460518972
Kamuli,Eastern,2016-02-01,21.6105029296875
Kamwenge,Western,2016-02-01,23.984501591435187
Kanungu,Western,2016-02-01,35.762890625
Kapchorwa,Eastern,2016-02-01,20.772903442382812
Kapelebyong,Eastern,2016-02-01,7.891465759277343
Karenga,Northern,2016-02-01,7.230862087673611
Kasese,Western,2016-02-01,28.182932350852273
Kassanda,Central,2016-02-01,23.882183837890626
Katakwi,Eastern,2016-02-01,9.277801513671875
Kayunga,Central,2016-02-01,22.08014133998326
